movieId,imdbId,tmdbId,title,genres,budget,revenue,production_companies,production_countries,popularity,vote_count,vote_average
48385,0443453,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,18000000,261572744,Four By Two Productions|20th Century Fox,United Kingdom|United States of America,9.95,2414,6.6
48389,0815181,40862,Iraq for Sale: The War Profiteers (2006),Documentary,0,0,,,1.157,10,8.0
48394,0457430,1417,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,19000000,83258226,Estudios Picasso|Esperanto Filmoj|Tequila Gang|Wild Bunch|Sententia Entertainment|Telecinco|CafeFX,Spain|United States of America|Mexico,17.884,5407,7.7
48407,0049092,24751,"Conqueror, The (1956)",Adventure|Romance|War,0,0,RKO Radio Pictures,United States of America,1.769,16,3.7
48412,0406816,4643,"Guardian, The (2006)",Action|Adventure|Drama,10000000,0,Touchstone Pictures|Beacon Pictures|Contrafilm|Firm Films|Eyetronics,United States of America,8.018,641,6.9
48414,0400717,7484,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,85000000,197309027,Sony Pictures Animation|Columbia Pictures,United States of America,10.161,1234,6.1
48416,0462519,9842,School for Scoundrels (2006),Comedy|Crime,20000000,17807569,Dimension Films,United States of America,6.27,165,5.4
48427,0337114,36249,Romy and Michele: In the Beginning (2005),Comedy,0,0,,United States of America,1.96,5,4.8
48458,0030746,111642,Sidewalks of London (St. Martin's Lane) (1938),Comedy,0,0,Mayflower Pictures Corporation,United Kingdom,1.238,10,7.6
48501,0384116,27275,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi,0,0,Böcek Film|Böcek Yapım|Besiktas Kültür Merkezi (BKM),Turkey,5.77,85,7.1
48516,0407887,1422,"Departed, The (2006)",Crime|Drama|Thriller,90000000,289847354,Vertigo Entertainment|Media Asia Films|Initial Entertainment Group (IEG)|Warner Bros. Pictures|Plan B Entertainment,United States of America,19.85,7160,8.1
48518,0420294,10781,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,16000000,51764406,Texas Chainsaw Productions|New Line Cinema|Next Entertainment|Platinum Dunes|Vortex/Henkel/Hooper,United States of America,10.714,740,6.0
48520,0424993,9794,Employee of the Month (2006),Comedy,12000000,38368909,Lionsgate,United States of America,5.988,269,5.3
48522,0457495,9978,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children,40000000,23937870,Isle of Man Film|Samuelson Productions|The Weinstein Company,Germany|United Kingdom|United States of America,6.823,362,5.1
48528,0044040,30025,Sirocco (1951),Action|Drama,0,0,Santana Pictures Corporation|Columbia Pictures,United States of America,1.439,10,5.8
48530,0427339,14812,"Hawaii, Oslo (2004)",Drama,0,0,Paradox Spillefilm A/S,Denmark|Norway|Sweden,1.803,26,6.3
48536,0026262,164687,Dante's Inferno (1935),Action|Drama,0,0,Fox Film Corporation,United States of America,1.255,3,7.7
48543,0337573,8332,Antibodies (Antikörper) (2005),Crime|Drama|Horror|Thriller,1900000,0,Kinowelt Filmproduktion|MedienKontor Movie GmbH,Germany,3.174,58,6.8
48555,0032412,3593,Dr. Cyclops (1940),Adventure|Horror|Sci-Fi,0,0,Paramount,United States of America,2.554,25,6.1
48560,0439289,7510,Running With Scissors (2006),Comedy|Drama,12000000,6754898,TriStar Pictures,United States of America,5.423,121,5.9
48567,0037644,28115,Dillinger (1945),Crime|Drama|Film-Noir,0,0,King Brothers Productions,United States of America,1.307,12,6.0
48575,0039224,28297,Brute Force (1947),Drama|Film-Noir|Thriller,0,0,Mark Hellinger Productions|Universal International Pictures,United States of America,3.478,53,7.3
48584,0436262,16548,Ellie Parker (2005),Comedy|Drama,0,0,Strand Releasing,United States of America,2.169,29,5.4
48591,0433386,1975,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller,20000000,39143839,Ghost House Pictures|Vertigo Entertainment|Columbia Pictures,United States of America,6.866,447,5.3
48593,0483726,9895,Man of the Year (2006),Comedy|Thriller,20000000,41237648,Universal Pictures|Morgan Creek Productions,United States of America,6.304,184,5.9
48596,0419946,8975,"Marine, The (2006)",Action|Drama|Thriller,20000000,22165608,Pacific Film and Television Commission|WWE Studios|20th Century Fox,United States of America,7.737,252,5.4
48598,0420609,9672,Infamous (2006),Drama,13000000,1151330,Longfellow Pictures|Warner Independent Pictures (WIP)|Killer Films|Jack and Henry Productions Inc.,United States of America,6.119,85,6.5
48600,0430431,15005,One Night with the King (2006),Drama,20000000,13391174,Gener8Xion Entertainment,United States of America,3.165,17,6.4
48626,0489247,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006),Documentary,1000000,0,,,1.066,6,6.8
48638,0074291,42236,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,0,0,Fast Film|Produzioni Europee Associati (PEA),Italy|United States of America,3.562,47,7.1
48642,0032612,52360,"Howards of Virginia, The (1940)",Drama|War,0,0,Columbia Pictures,United States of America,0.84,3,6.0
48647,0105618,98498,"Last Bolshevik, The (Tombeau d'Alexandre, Le) (1993)",Documentary,0,0,Les Films de l'Astrophore|Centre National de la Cinématographie,France,0.6,6,7.8
48649,0024966,46774,Chapayev (1934),Drama|War,0,0,Lenfilm,Russia|Soviet Union,0.619,9,5.8
48660,0430051,86,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance,6000000,0,MOOVIE - the art of entertainment GmbH|Medienfonds German Film Productions GmbH & Co. KG,Germany|Ireland,5.249,55,6.3
48673,0448909,78479,Kummelin jackpot (2006),Comedy,0,0,Jackpot Films Oy,Finland,1.23,17,7.0
48678,0426459,10070,Feast (2005),Action|Comedy|Horror|Thriller,3200000,658573,Maloof Motion Pictures|Neo Art & Logic|Dimension Films|LivePlanet|Five Course Films,United States of America,7.022,235,6.1
48682,0499537,13209,Offside (2006),Comedy|Drama,2500,0,Jafar Panahi Film Productions,Iran,2.032,49,6.7
80330,0774755,13209,Offside (2006),Comedy|Drama,2500,0,Jafar Panahi Film Productions,Iran,2.032,49,6.7
48696,0404203,1440,Little Children (2006),Drama|Romance,26000000,14821658,New Line Cinema|Standard Film Company|Bona Fide Productions,United States of America,7.643,388,7.2
48698,0814075,13364,Deliver Us from Evil (2006),Documentary,0,201275,Disarming Films,United States of America,3.727,96,7.5
48700,0030418,43847,Marie Antoinette (1938),Drama|Romance,0,0,Metro-Goldwyn-Mayer,United States of America,1.124,12,6.1
48704,0077531,28932,F.I.S.T. (1978),Drama,0,0,United Artists|chateau productions,United States of America,3.468,54,6.7
48711,0805526,18925,Facing the Giants (2006),Action|Drama,100000,10178331,Destination Films,United States of America,4.728,116,7.0
48715,0024916,77198,Broadway Bill (1934),Comedy|Drama,0,0,Columbia Pictures,United States of America,0.854,6,6.0
48738,0455590,1523,"Last King of Scotland, The (2006)",Drama|Thriller,6000000,48027970,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council|Film4 Productions|Slate Films|Tatfilm,Uganda|United Kingdom|Germany|United States of America,8.811,932,7.5
48741,0478049,14201,"U.S. vs. John Lennon, The (2006)",Documentary,0,0,Authorized Pictures,United States of America,2.705,24,6.4
48744,0367027,1378,Shortbus (2006),Comedy|Drama|Romance,2000000,5179037,Fortissimo Films|Process Productions|Q Television,United States of America,6.605,214,6.3
48770,0324952,49481,3 Blind Mice (2003),Crime|Mystery|Romance|Thriller,0,0,,United Kingdom,1.533,9,4.6
48774,0206634,9693,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,76000000,69959751,Universal Pictures|Strike Entertainment|Hit & Run Productions,United Kingdom|United States of America,13.323,3289,7.6
48780,0482571,1124,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,40000000,109676311,Touchstone Pictures|Syncopy|Warner Bros. Pictures,United States of America,22.017,7445,8.1
48783,0418689,3683,Flags of Our Fathers (2006),Drama|War,90000000,65900249,Malpaso Productions|Amblin Entertainment|DreamWorks|Warner Bros. Pictures,United States of America,8.005,829,6.8
48791,0434215,14012,Flicka (2006),Children|Drama,15000000,21000000,Fox 2000 Pictures|Zucker/Netter Productions|20th Century Fox,United Kingdom|United States of America,5.57,112,6.5
48817,0492492,43673,Sleeping Dogs Lie (a.k.a. Stay) (2006),Comedy|Drama|Romance,0,0,HareBrained Pictures,United States of America,1.785,19,5.7
48820,0117143,4285,After Five in the Jungle (Nach Fünf im Urwald) (1995),Comedy|Romance,0,0,,Germany,1.151,10,6.9
48825,0417397,14097,9th Company (2005),Action|Drama|War,9500000,24000000,Art Pictures Group|Channel 1+1|Finnish Film Foundation|Matila Röhr Productions (MRP)|Slovo|Telekanal STS|Yleisradio (YLE),Russia|Ukraine|Finland,5.084,101,6.6
48833,0416871,59500,Jade Warrior (Jadesoturi) (2006),Action|Adventure|Drama,0,0,ZDF|ARTE|Finnish Film Foundation|Yleisradio (YLE)|Sandrew Metronome Distribution|Blind Spot Pictures|Fu Works|Troika Entertainment GmbH|A-Film Distribution|Film Tower|Ming Productions,China|Estonia|Finland|Netherlands,1.694,23,5.7
48851,0019415,78507,Spies (Spione) (1928),Thriller,0,0,Universum Film (UFA)|Fritz Lang-Film,Germany,1.722,25,7.3
48856,0473488,8194,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama,0,516139,Belladonna Productions|Original Media|Xingu Films|Metropolitan Films,United States of America,6.013,151,6.6
48863,0431641,5890,Azumi 2: Death or Love (2005),Action|Adventure,0,0,,Japan,3.307,64,6.3
48872,0475169,6077,13 Tzameti (2005),Film-Noir|Thriller,0,767311,Weltecho|Solimane Productions,France,4.897,90,7.0
48877,0489270,214,Saw III (2006),Crime|Horror|Thriller,10000000,163876815,Twisted Pictures|Evolution Entertainment|Lions Gate Films,United States of America,9.895,2047,6.3
48879,0437232,1123,Catch a Fire (2006),Drama|Thriller,0,4291965,Working Title Films|Mirage Enterprises|StudioCanal,France|United Kingdom|United States of America|South Africa,4.359,49,6.5
48883,0853096,21173,Death of a President (2006),Crime|Drama|Mystery|Thriller,2000000,167000,Borough Films|Film4 Productions,United Kingdom,1.037,28,5.6
48895,0296845,50573,Little Secrets (2001),Children|Comedy|Drama,0,0,Samuel Goldwyn Films,United States of America,1.081,29,6.0
48899,0044170,36922,"Man of Straw (Untertan, Der) (1951)",Comedy|Drama,0,0,DEFA,East Germany,1.157,9,6.7
48901,0259134,43071,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes) (2002),Adventure|Animation|Drama|Romance|War,0,0,Canal+|Ellipsanime Productions|France 2 Cinéma|Home Made Movies|Pomalux|Rai Fiction|Tele Plus,Italy|France,1.162,22,6.3
48909,0044314,59087,5 Fingers (1952),Drama|Thriller,0,0,20th Century Fox,United States of America,1.675,29,7.6
48943,0457297,14620,The Butterfly Effect 2 (2006),Adventure|Drama|Romance|Sci-Fi|Thriller,6000000,0,BenderSpink|New Line Cinema|FilmEngine,United States of America,7.447,400,4.7
48957,0027438,43884,"Charge of the Light Brigade, The (1936)",Action|Adventure|Romance|War,1200000,2736000,Warner Bros. Pictures,United States of America,1.949,21,6.7
48970,0258885,80427,Platform (Zhantai) (2000),Drama,0,0,T-Mark|Artcam International|Bandai Namco Entertainment|Hu Tong Communications|Office Kitano,China,2.857,25,6.8
48972,0407236,21156,Lunacy (Sílení) (2006),Animation|Horror,0,0,Athanor|Ceská Televize|Barrandov Studios|The Czech Republic State Fund for Support and Development of Cinematography|Ministry of Culture of the Slovak Republic|Eurimages Council of Europe|MEDIA Programme of the European Union,Czech Republic|Slovakia,1.158,22,7.5
48982,0424095,11619,Flushed Away (2006),Animation|Comedy,149000000,176319242,DreamWorks Animation|Aardman Animations,United States of America|United Kingdom,10.477,1717,6.1
48997,0396171,1427,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,50000000,132180323,Rising Star|Constantin Film Produktion|VIP Medienfonds 4|Nouvelles Éditions de Films (NEF)|Castelao Producciones|Davis-Films|Ikiru Films,Spain|Germany|France,12.235,2060,7.2
49007,0060121,23030,Arabesque (1966),Adventure|Drama|Romance|Thriller,4800000,0,Universal Pictures|Stanley Donen Films,United States of America,3.139,48,6.3
49013,0452681,13767,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,12000000,84500122,Santa Frost Productions|Walt Disney Pictures|Boxing Cat Films|Outlaw Productions (I),United States of America,9.645,452,5.1
49016,0385057,19109,"Long Weekend, The (2005)",Comedy,0,0,Brightlight Pictures,Canada,2.927,37,5.7
49035,0047969,33218,Daddy Long Legs (1955),Musical|Romance,0,0,20th Century Fox,United States of America,2.232,37,6.6
49037,0288491,144541,Hi Tessa (Czesc Tereska) (2001),Drama,0,0,,Poland,1.116,8,6.9
49050,0411098,24553,All the Invisible Children (2005),Drama,0,0,MK Film Productions S.r.l.,France|Italy,2.25,24,7.3
49060,0108432,21057,Ocean Waves (Umi ga kikoeru) (1993),Animation|Drama|Romance,0,0,Nippon Television Network (NTV)|Studio Ghibli|Tokuma Shoten,Japan,5.815,110,6.3
49063,0067275,68736,Mad Dogs & Englishmen (1971),Documentary|Musical,0,0,Creative Film Associates|A&M Films,United States of America,0.6,1,10.0
49079,0030149,67880,Four Daughters (1938),Drama|Romance,0,0,Warner Bros. Pictures,United States of America,2.222,8,6.8
49082,0032221,35561,Arizona (1940),Western,0,0,Columbia Pictures,United States of America,1.524,11,4.8
49085,0057277,60567,"Big City, The (Mahanagar) (1963)",Drama,0,0,R.D.Banshal & Co.,India,1.107,23,7.7
49098,0053454,4928,"World, the Flesh and the Devil, The (1959)",Drama|Romance|Sci-Fi,0,0,HarBel Productions|Sol C. Siegel Productions|Metro-Goldwyn-Mayer,United States of America,1.976,25,6.3
49110,0104905,27295,Mom and Dad Save the World (1992),Comedy|Sci-Fi,0,0,Mercury|Cinema Plus|Douglas|HBO,United States of America,2.698,30,4.7
49115,0439478,55831,"Boynton Beach Bereavement Club, The (2005)",Comedy|Drama,0,0,,,1.17,5,5.7
49121,0488539,12486,Farce of the Penguins (2006),Comedy,0,0,FOTP Productions,United States of America,1.929,20,3.5
49123,0075988,20785,Emmet Otter's Jug-Band Christmas (1977),Children|Comedy|Drama|Musical,0,0,The Jim Henson Company|Henson Associates (HA)|CBC,Canada|United States of America,1.685,21,7.6
49130,0401445,9726,"Good Year, A (2006)",Comedy|Drama|Romance,35000000,42064105,Fox 2000 Pictures|Scott Free Productions,United States of America,6.973,658,6.6
49132,0811136,2152,Shut Up & Sing (2006),Documentary,0,0,,United States of America,1.16,14,6.5
49183,0417243,36215,Vital (2004),Thriller,0,0,Kaijyu Theater,Japan,1.684,38,6.6
49200,0040367,61650,"Foreign Affair, A (1948)",Comedy|Romance,1500000,0,Paramount,United States of America,2.514,38,6.8
49205,0433442,10093,"Return, The (2006)",Sci-Fi|Thriller,15000000,11992014,Rogue Pictures|Intrepid Pictures|Raygun Productions|Biscayne Pictures|Rosey Film Productions,United States of America,4.726,87,4.9
49220,0470765,14799,For Your Consideration (2006),Comedy,12000000,5542025,Shangri-La Entertainment,United States of America,3.366,67,5.9
49225,0457496,29044,Street Fight (2005),Documentary,0,0,,,1.073,11,7.6
49234,0388364,13542,Red Dust (2004),Drama,0,0,British Broadcasting Corporation|Videovision Entertainment|Industrial Development Corporation of South Africa|BBC Films|Distant Horizon,United Kingdom|South Africa,1.715,13,6.5
49263,0486585,21710,Fuck (2005),Comedy|Documentary,0,19791,,United States of America,1.887,26,6.2
49265,0420901,8588,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,0,0,CrossDay Productions|BBC Films|Egoli Tossell Film|Filmstiftung Nordrhein-Westfalen|Invicta Capital|UK Film Council|ZDF|ARTE,Germany|United Kingdom,4.79,56,7.6
49272,0381061,36557,Casino Royale (2006),Action|Adventure|Thriller,150000000,599045960,Babelsberg Film|Eon Productions|Stillking Films,Italy|United Kingdom|United States of America|Czech Republic|Germany,22.697,5591,7.4
49274,0366548,9836,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,100000000,384335608,Kennedy Miller Productions|Animal Logic,Australia,13.186,2510,6.0
49276,0454987,9809,Let's Go to Prison (2006),Comedy,4000000,4630045,Universal Pictures,United States of America,6.981,119,5.6
49278,0453467,7551,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,75000000,180557550,Scott Free Productions|Touchstone Pictures|Jerry Bruckheimer Films,United States of America,14.229,2303,6.7
49280,0308055,10741,Bobby (2006),Drama,0,0,The Weinstein Company|Bold Films|Holly Wiersma Productions,United States of America,9.57,184,6.6
49282,0790604,9969,Deck the Halls (2006),Comedy,51000000,47231070,New Regency Pictures|Corduroy Films,United States of America,8.749,229,5.2
49284,0499603,2357,10 Items or Less (2006),Comedy|Drama|Romance,0,580527,Reveal Entertainment|Revelations Entertainment|Mockingbird Pictures,United States of America,5.291,85,6.4
49286,0457939,1581,"Holiday, The (2006)",Comedy|Romance,85000000,194168700,Waverly Films|Columbia Pictures|Universal Pictures|Relativity Media,United Kingdom|United States of America,11.475,2292,6.9
49291,0033740,21600,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,0,0,20th Century Fox,United States of America,1.473,12,6.7
49299,0347449,57977,Luna de Avellaneda (2004),Drama|Romance,0,0,,,1.91,23,6.8
49312,0448124,313,Snow Cake (2006),Drama,12000000,1381665,Revolution Films|Rhombus Media,Canada|United Kingdom,4.159,73,7.3
49314,0433387,7873,Harsh Times (2006),Action|Crime|Drama,2000000,5967038,Andrea Sperling Productions,United States of America,7.782,298,6.5
49330,0490166,14823,London to Brighton (2006),Crime|Drama|Thriller,0,0,LTB Films Limited|Steel Mill Pictures|Wellington Films,United Kingdom,3.733,48,6.4
49338,0330181,27387,Gacy (2003),Crime|Drama|Horror|Thriller,250000,0,DEJ Productions|Peninsula Films|Rillington Production,United States of America,2.225,30,4.4
49347,0460792,8324,Fast Food Nation (2006),Drama,0,0,BBC Films|HanWay Films|Participant Media,United Kingdom|United States of America,6.325,148,6.0
49355,0029957,29415,"Bête humaine, La (1938)",Drama,0,0,Paris Film|Lux Compagnie Cinématographique de France,France,3.154,40,7.1
49359,0071381,27019,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974),Drama|Fantasy|Mystery,0,0,Les Films Christian Fechner|Action Films|Les Films 7,France,2.632,39,7.1
49371,0021148,85505,Min and Bill (1930),Comedy|Drama,0,0,Metro-Goldwyn-Mayer,United States of America,0.85,5,7.6
